player_id,team_name,short_name,vaep_count,vaep_sum,minutes_played,vaep_rating
48.0,Tottenham Hotspur FC,J. Vertonghen,2977,6.9550157,3715.2472291333333,0.16848176646420446
3269.0,Spain,Jordi Alba,323,0.6779565,362.5235498833333,0.1683093045900197
14855.0,Germany,B. Höwedes,312,0.77044296,412.04313103333334,0.16828303013883797
8116.0,Southampton FC,N. Redmond,1255,3.7858887,2032.9449880666666,0.16760413216728734
28291.0,Chelsea FC,T. Bakayoko,1425,4.247392,2282.823326,0.16745285758773634
7970.0,West Ham United FC,A. Carroll,340,1.6206859,873.1174258,0.16705856028318053
7914.0,West Bromwich Albion FC,J. Evans,1323,5.1078553,2753.935955016667,0.16692725528980634
7907.0,Liverpool FC,D. Sturridge,195,1.459685,794.9066475166667,0.16526675613648306
7855.0,Arsenal FC,L. Koscielny,2047,5.3984013,2949.8453877166667,0.16470561868844877
8004.0,Newcastle United FC,C. Clark,967,3.6482122,2008.46880185,0.16347732711889373
256998.0,Manchester United FC,E. Bailly,548,1.8879502,1050.5500810333333,0.16173956401757644
8292.0,Tottenham Hotspur FC,D. Rose,686,2.0100377,1118.6931312000002,0.16170958018879922
8125.0,Burnley FC,J. Cork,2018,6.395025,3576.2535457333333,0.16093720390166838
135747.0,Croatia,D. Subašić,140,0.68242514,382.9354248,0.16038804065663828
135103.0,Chelsea FC,A. Christensen,1574,3.8679278,2176.0701865,0.15997346824228773
703.0,Southampton FC,M. Yoshida,1319,3.836553,2161.5281319,0.15974335901924372
240070.0,Tottenham Hotspur FC,H. Winks,741,1.4466882,817.9045882166668,0.15918963738587322
8460.0,AFC Bournemouth,A. Smith,1513,3.8715434,2194.7184002,0.15876246527884455
75209.0,Hungary,R. Guzmics,230,0.65849435,374.85329279999996,0.15810049737653556
26495.0,Brighton & Hove Albion FC,G. Bong,1394,4.0732903,2326.46396675,0.15757653486600848
70215.0,Newcastle United FC,C. Atsu,839,3.2525713,1869.1325170833334,0.15661351569214113
25662.0,Arsenal FC,D. Ospina,154,0.6872133,398.01522558333335,0.1553940488006427
350976.0,Leicester City FC,B. Chilwell,1516,3.3980117,1969.2892644833335,0.15529513639130654
447812.0,Stoke City FC,T. Edwards,275,0.8525151,499.61588926666667,0.15357068931287626
3305.0,Portugal,Pepe,425,0.9538333,560.3049204666667,0.15321120778273736
12242.0,Burnley FC,N. Pope,1356,5.5138106,3256.645057633333,0.1523785803049972
77548.0,Stoke City FC,J. Allen,1871,6.484867,3832.99305395,0.15226692386566762
8416.0,Brighton & Hove Albion FC,G. Murray,901,3.847055,2281.4858117666668,0.15175853956587948
9097.0,Brighton & Hove Albion FC,L. Dunk,2069,5.990636,3565.8646562333333,0.15119957669173523
8620.0,Newcastle United FC,M. Diamé,1102,3.5731165,2131.423793066667,0.15087589614960126
173.0,Huddersfield Town FC,R. van La Parra,1230,3.709323,2212.73791645,0.15087148270526432
7888.0,Watford FC,N. Chalobah,257,0.77667487,465.76967883333333,0.15007576652957924
8094.0,Stoke City FC,J. Butland,1425,5.477843,3300.659339616667,0.14936587167831047
8313.0,West Ham United FC,P. Zabaleta,2015,5.6980653,3435.489528716667,0.14927301114225364
70389.0,Southampton FC,Cédric Soares,2138,5.467488,3296.662600883333,0.14926426302842416
3577.0,West Bromwich Albion FC,S. Rondón,1227,4.8141685,2903.6105657,0.14921944134058537
26010.0,Arsenal FC,O. Giroud,172,2.5769203,1554.2766761333335,0.14921591799337172
10108.0,Burnley FC,K. Long,725,2.4912424,1505.0558268166667,0.14897242913838918
8135.0,Manchester United FC,L. Shaw,721,1.3571392,824.3635788,0.14816585240996677
22889.0,Chelsea FC,D. Zappacosta,866,1.8982288,1153.39453905,0.14811981992855444
